"src","alt_example","pages_using_count","first_seen_url"
"https://shutter-envy.co.uk/wp-content/uploads/2025/03/dotwall-Web-Design2025-03-10-at-14.19.49-Large-768x484.jpeg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/03/dotwall-Web-Design2025-03-10-at-14.19.49-Large.jpeg","dotwall Web Design2025 03 10 at 14.19.49 Large","1","https://shutter-envy.co.uk/why-loughborough-homeowners-love-our-bespoke-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/03/dotwall-Web-Design2025-03-10-at-14.28.30-Large-1-1024x687.jpeg","dotwall Web Design2025 03 10 at 14.28.30 Large 1","1","https://shutter-envy.co.uk/why-loughborough-homeowners-love-our-bespoke-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/03/dotwall-Web-Design2025-03-21-at-15.29.47-1024x450.png","dotwall Web Design2025 03 21 at 15.29.47","1","https://shutter-envy.co.uk/why-made-to-measure-shutters-make-all-the-difference/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/12c487_7d88b3998f8a4d1bb71babf5c4b13ce8mv2-1024x310.jpeg","12c487 7d88b3998f8a4d1bb71babf5c4b13ce8mv2","1","https://shutter-envy.co.uk/motorised-blinds-a-smarter-way-to-control-your-home/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/12c487_c1fabcdeebed41359e8fe4c740586496mv2-1024x396.jpg","12c487 c1fabcdeebed41359e8fe4c740586496mv2","1","https://shutter-envy.co.uk/motorised-blinds-a-smarter-way-to-control-your-home/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/Blind-and-Shutter-Specialists-of-The-Year.png","Blind and Shutter Specialists of The Year","2","https://shutter-envy.co.uk/shutter-envy-named-blind-shutter-specialists-of-the-year-for-third-year-running/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/Galaxy-Honey-Comb-Blind-2.webp","Galaxy Honey Comb Blind 2","3","https://shutter-envy.co.uk/automated-blinds-the-smart-way-to-add-comfort-to-your-home/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/Google-Chrome-2025-04-09-12.55.01-768x359.png","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/Google-Chrome-2025-04-09-12.55.01.png","","1","https://shutter-envy.co.uk/outdoor-living-add-style-and-shade-with-our-awnings/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/automised-blinds-ben-in-loughboough-768x768.jpeg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/automised-blinds-ben-in-loughboough.jpeg","automised blinds ben in loughboough","2","https://shutter-envy.co.uk/automated-blinds-the-smart-way-to-add-comfort-to-your-home/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/dotwall-Web-Design2025-04-02-at-09.53.43-1024x601.png","dotwall Web Design2025 04 02 at 09.53.43","1","https://shutter-envy.co.uk/motorised-blinds-a-smarter-way-to-control-your-home/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/dotwall-Web-Design2025-04-24-at-12.27.17-1024x681.jpeg","dotwall Web Design2025 04 24 at 12.27.17","2","https://shutter-envy.co.uk/7-signs-its-time-to-replace-your-old-blinds-with-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/04/dotwall-Web-Design2025-04-24-at-12.27.17-768x511.jpeg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/Antigua-MDF-shutters-leicester-1024x1024.jpeg","","1","https://shutter-envy.co.uk/are-window-shutters-still-on-trend/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/Antigua-MDF-shutters-leicester-768x768.jpeg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/dotwall-Web-Design2025-05-01-at-10.31.35-1024x367.png","Map showing Leicester and surrounding villages covered by Shutter Envy","1","https://shutter-envy.co.uk/shutters-blinds-north-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutter-envy-Local-Shutter-Installations-Across-North-Leicester-Large.jpeg","shutter envy Local Shutter Installations Across North Leicester Large","1","https://shutter-envy.co.uk/shutters-blinds-north-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutter-envy-mark-supports-man-u-1-1024x683.jpeg","Cartoon of Shutter Envy director Mark wearing a Manchester United shirt at a window","1","https://shutter-envy.co.uk/shutters-blinds-north-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutter-envy-mark-supports-man-u-1-768x512.jpeg","Cartoon of Shutter Envy director Mark wearing a Manchester United shirt at a window","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutter-envy-mark-supports-man-u-1024x683.jpeg","shutter envy mark supports man u","2","https://shutter-envy.co.uk/my-windows-arent-standard-size-can-i-still-get-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutters-in-loughborough-shutter-envy-1-768x768.jpg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutters-in-loughborough-shutter-envy-1.jpg","shutters in loughborough shutter envy 1","1","https://shutter-envy.co.uk/the-shutter-envy-process-from-survey-to-installation/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/shutters-in-loughborough-shutter-envy-Large-1024x558.jpeg","shutters in loughborough shutter envy Large","2","https://shutter-envy.co.uk/dont-get-shutter-struck-your-essential-guide-to-buying-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/05/window-shutters-in-the-kitchen-Large-1024x558.jpeg","window shutters in the kitchen Large","1","https://shutter-envy.co.uk/are-window-shutters-still-on-trend/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/Shutter-Envy-Social-Posting-2-1024x1024.jpg","Shutter Envy Social Posting 2","1","https://shutter-envy.co.uk/leicester-shutters-and-blinds-transform-your-home-with-style-and-innovation/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/Shutter-Envy-Social-Posting-2-768x768.jpg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/Shutter-Envy-Social-Posting-4-1024x1024.jpg","","1","https://shutter-envy.co.uk/meet-kerry-our-new-shutter-envy-surveyor/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/Shutter-Envy-Social-Posting-4-768x768.jpg","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/bold-1024x559.webp","bold","2","https://shutter-envy.co.uk/dont-get-shutter-struck-your-essential-guide-to-buying-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/broken-blinds-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/broken-blinds.webp","","1","https://shutter-envy.co.uk/7-signs-its-time-to-replace-your-old-blinds-with-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/coastal-1024x559.webp","coastal","2","https://shutter-envy.co.uk/are-window-shutters-still-in-style-timeless-elegance-in-loughborough-leicester/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/coastal-768x419.webp","","1","https://shutter-envy.co.uk/news/page/2/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/eco-friendly-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/eco-friendly.webp","eco friendly","2","https://shutter-envy.co.uk/are-window-shutters-still-in-style-timeless-elegance-in-loughborough-leicester/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/faux-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/faux.webp","","1","https://shutter-envy.co.uk/the-difference-between-wooden-and-faux-wood-shutters/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/minimalistic-1024x683.webp","minimalistic","1","https://shutter-envy.co.uk/minimalist-traditional-coastal-shutters-for-every-vibe/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/rustic-1024x559.webp","rustic","1","https://shutter-envy.co.uk/minimalist-traditional-coastal-shutters-for-every-vibe/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/shutter-styles-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/shutter-styles.webp","","1","https://shutter-envy.co.uk/minimalist-traditional-coastal-shutters-for-every-vibe/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/traditional-1024x683.webp","traditional","1","https://shutter-envy.co.uk/minimalist-traditional-coastal-shutters-for-every-vibe/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/traffic-noise-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/06/traffic-noise.webp","","1","https://shutter-envy.co.uk/how-shutters-can-help-reduce-street-noise/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/07/measuring-blinds-dyi-1024x576.webp","","1","https://shutter-envy.co.uk/why-measuring-yourself-can-be-a-costly-mistake/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/07/measuring-blinds-dyi-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/07/motor-blinds-1024x576.webp","","1","https://shutter-envy.co.uk/automated-blinds-for-bifold-doors-stylish-smart-practical/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/07/motor-blinds-768x432.webp","","1","https://shutter-envy.co.uk/news/page/3/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/08/DSCF3109-1024x683.webp","DSCF3109","1","https://shutter-envy.co.uk/kitchen-shutter-install-in-woodhouse-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/08/DSCF3114-1024x683.webp","DSCF3114","2","https://shutter-envy.co.uk/kitchen-shutter-install-in-woodhouse-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/08/DSCF3115-1024x683.webp","DSCF3115","1","https://shutter-envy.co.uk/kitchen-shutter-install-in-woodhouse-leicestershire/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/08/DSCF3115-768x512.webp","DSCF3115","3","https://shutter-envy.co.uk/recent-work/"
"https://shutter-envy.co.uk/wp-content/uploads/2025/08/DSCF3117-683x1024.webp","DSCF3117","3","https://shutter-envy.co.uk/kitchen-shutter-install-in-woodhouse-leicestershire/"
